name_1,name_2,street_1,street_2,city,zip,phone,website,latitude,longitude,flag_saf,flag_mhf,flag_mc,flag_md,flag_np_ss,flag_pi,flag_gl,flag_vet,flag_pw,flag_hv,flag_dv,flag_chld,flag_yad,flag_adlt,flag_snr,flag_si,filter_military,filter_inpatient_svc,filter_residential_pgm
Advanced Center for Psychotherapy Inc,Adv Ctr Psychotherapy Jamaica Esates,178-10 Wexford Terrace,,Jamaica,11432,718-658-1123,,40.712856,-73.785093,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Staten Island Mental Hlth Society Inc,Family Support Program,444 Saint Marks Place,,Staten Island,10301,718-720-6727,http://www.simhs.org,40.638736,-74.077633,,1,,1,,1,1,,,,,1,1,1,,1,,,
Spanish Spk Elderly Council/RAICES Inc,Raices Casa Bienestar,460 Atlantic Avenue,,Brooklyn,11217,718-222-1518,http://www.Raices.us,40.686074,-73.983104,,1,1,1,,,1,1,,1,,,1,1,1,,1,,
PROMESA Inc,Adult Outpatient Service,915 Westchester Avenue,,Bronx,10459,718-466-3550,,40.822187,-73.898259,,,1,1,,1,1,1,,1,,,1,1,1,,1,,
Hands Across Long Island,Jamaica PROS,163-18 Jamaica Avenue,Suite 601,Jamaica,11432,718-206-0888,http://www.hali88.org,40.704787,-73.796335,,1,1,1,,,1,,,,,,1,1,1,,,,
New York Presbyterian Hospital,Opiate Treatment,503 East 70th Street,1st Floor,New York,10021,212-746-1252,http://www.nyp.org,40.765503,-73.954264,1,,1,1,,,1,1,1,1,,,1,1,,1,1,,
Bridge Back to Life Center Inc,Outpatient Services,500 8th Avenue,Suite 906,New York,10018,212-679-4960,http://www.bridgebacktolife.com,40.753045,-73.992397,1,,,1,,1,1,1,,1,1,1,1,1,,,1,,
SUS Mental Health Programs Inc,SUS SH/PC Long Stay Kings Comm Servs,305 7th Avenue,Floor 10,New York,10001,212-633-6900,http://www.sus.org,40.746733,-73.993419,,,1,1,,1,1,1,,1,,,,1,,,1,,1
Richmond Medical Ctr DBA Richmond UMC,MICA CDT Program,75 Vanderbilt Avenue,1st Floor A Wing,Staten Island,10304,718-818-1234,,40.622576,-74.075613,,,1,1,,,,,,,,,1,1,,,,,
Bellevue Hospital Center,Department of Psychiatry,462 1st Avenue,,New York,10016,212-562-4601,,40.738619,-73.975273,,,1,1,,1,,,,1,,1,1,1,1,1,,1,
New York Presbyterian Hospital,School Based Clinic PS 152,93 Nagle Avenue,,New York,10040,212-567-5456,http://www.nyp.org,40.860391,-73.927968,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Cyler House Behavioral Health Clinic,Housing Works Mental Health Clinic,743-749 East 9th Street,,New York,10009,212-677-7999-4202,http://www.housingworks.org,40.724584,-73.97603,,1,1,1,,1,1,,,,,,1,1,1,,,,
Argus Community Inc,Harbor House II MICA,760 East 160th Street,,Bronx,10456,718-401-5700-5788,http://www.arguscommunity.org,40.820432,-73.904758,,,,1,,,,,,1,1,,1,1,,,,,1
Saint Barnabas Hospital,Chemical Dependency Outpatient Service,4451 3rd Avenue,,Bronx,10457,718-960-6314,http://www.sbhny.org,40.807764,-73.929592,1,,1,1,,1,,,,,1,,1,1,,1,,,
Saint Lukes/Roosevelt Hospital Center,The Addiction Institute of NY/Day Trt,411 West 114th Street,4th FLoor,New York,10025,212-280-0100,http://www.AddictionInstituteNY.org,40.8053,-73.960917,1,,1,1,,1,,,,,,,1,1,,,,,
Inter Care Ltd,Chemical Dependency Outpatient,51 East 25th Street,Lower Level,New York,10010,212-532-0303,http://www.inter-care.com,40.7417847009918,-73.9862756557356,1,,,1,,1,1,,,,,,1,1,,,,,
New Directions Alcohol and,Substance Abuse Treatment Program,202-206 Flatbush Avenue,,Brooklyn,11217,718-398-0800,http://www.newdirectionsbrooklyn.com,40.681376,-73.975718,1,,1,1,,1,,,,1,1,1,1,1,,,,,
North Crown Heights Family Outreach OP,,705-707 Franklin Avenue,,Brooklyn,11238,718-230-8600x101,,40.674478,-73.95658,1,,,1,,1,,,,,,,1,1,,1,,,
Bronx Psychiatric Center,BPC White Plains Road Clinic/ACT Prog,3050 White Plains Road,,Bronx,10467,718-862-3300,http://www.omh.ny.gov,40.870013,-73.867015,,1,1,1,,,,,,,,,1,1,1,,,,
Saint Vincent Catholic Medical Centers,Sister Mary Assisium Residence,382 Westervelt Avenue,,Staten Island,10301,718-876-1280,,40.638779,-74.082009,,1,1,1,,,,,,,,,1,1,,,,,1
Neighborhood Counseling Center Inc,Dyker Heights Clinic,7701 13th Avenue,,Brooklyn,11228,718-232-1351,,40.618939,-74.008558,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Argus Community Inc,Harbor House MICA Treatment Program,402 East 156th Street,,Bronx,10455,718-993-2376-7157,http://www.arguscommunity.org,40.8208065745942,-73.9155148959343,,,1,1,,1,,,,,,,1,1,,,,,1
Child Center of NY Inc,The Asian Outreach Program OP,81-14 Queens Boulevard,Suite C-7,Elmhurst,11373,718-899-9810,http://www.childcenterny.org,40.737222,-73.881749,,,,1,,1,,,,,,1,,1,,1,,,
RUMC Silberstein Clinic Med Sup OP,,427 Forest Avenue,,Staten Island,10301,718-876-2362,http://www.rumcsi.org,40.6308180326411,-74.1035909849197,1,,1,1,,1,,,,1,1,,1,1,,1,,,
Beth Israel Medical Center,MMTP Clinic 1,1825 Park Avenue,8th Floor,New York,10035,212-774-3210,http://www.wehealny.org/services/psychiatry/index.asp,40.8049229696793,-73.9389014636524,1,,1,1,,1,,,,,,,1,1,,,,,
Service Program for Older People Inc,(SPOP) Mental Health Clinic,302 West 91st Street,,New York,10024,212-787-7120,http://spop.org,40.792151,-73.976074,,1,1,1,,1,1,1,,,,,,1,1,,1,,
Bridge Inc,Bridge Diane Goldberg PROS,248 West 108th Street,,New York,10025,212-663-3000,http://www.thebridgeny.org,40.80243,-73.966992,,1,1,1,,,,,,,,,1,1,1,,,,
Jewish Board of Family/Childrens Servs,Crown Heights Counseling Center,1055 St Johns Place,,Brooklyn,11213,718-773-2080,,40.671424,-73.943004,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Assertive Community Treatment Team,,1795 Lexington Avenue,,New York,10029,212-289-1788,,40.795784,-73.943589,,,,1,,,1,1,,1,,,1,1,1,,1,,
NYC Childrens Center,PS 15 Kennedy School Based Clinic,110 East 88th Street,,New York,10128,212-987-2010,http://www.omh.ny.gov,40.780883,-73.95566,,1,1,1,,1,1,,,,,1,,,,1,,,
New York Presbyterian Hospital,School Based Clinic PS 187,349 Cabrini Boulevard,Room 263,New York,10040,212-927-8218,http://www.nyp.org,40.856349,-73.937357,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Child Center of NY Inc,Prevention Program,8956 162nd Street,2nd Floor,Jamaica,11432,718-657-7100,http://www.childcenterny.org/,40.705064,-73.798413,,1,,1,,1,,,,,,1,1,,,1,,,
Childrens Aid Society,(CAS) School Based Clinic IS 218,4600 Broadway,IS218,New York,10040,212-569-2859,http://childrensaidsociety.org,40.86082,-73.930066,,1,,1,,,1,,,,,1,,,,,,,
Metropolitan Center for Mental Health,,336 Central Park West,,New York,10025,212-864-3666,,40.790379,-73.966216,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Transitional Services for New York Inc,PROS Program,90-27 Sutphin Boulevard,5th Floor,Jamaica,11435,718-526-6060,http://www.tsiny.org,40.702048,-73.808017,,1,1,1,,,,,,,,,1,1,1,,,,
New Spirit II Inc,Outpatient Chem Dep Program,16204 South Road,,Jamaica,11433,718-291-4844,http://www.jcapprograms.org,40.699237,-73.794123,1,,1,1,,1,,,,,1,,1,1,,,,,
Center for Comp Health Practice Inc,ECP,1900 2nd Avenue,12th Floor,New York,10029,212-360-7797,http://www.CCHPhealthcare.org,40.786115,-73.945713,1,,,1,,,,,,1,,,1,1,,1,,,
Flushing Hospital and Medical Center,Reflections Outpatient Program,4500 Parsons Boulevard,1982 Building Suite 205,Flushing,11355,718-670-5078,http://www.flushinghospital.org,40.755607,-73.815645,1,,1,1,,1,,,,,,,1,1,,1,,,
Joan and Sanford I Weill Med College,Midtown Ctr for Trt and Research OP,56 West 45th Street,9th Floor,New York,10036,212-764-5178-11,http://www.midtowntreatmentcenter.org,40.756166,-73.981877,1,,,1,,1,,1,1,,,,1,1,,,1,,
Advanced Human Services Inc,,112-115 72nd Road,Floor LL-1,Forest Hills,11375,718-261-3437,http://advancedhumanservices.com,40.721618,-73.836958,1,,,1,,1,,1,,,1,,1,1,,1,1,,
Saint Lukes/Roosevelt Hospital Center,The Addiction Institute/Outpt Clinic,1000 10th Avenue,Winston Building 8th Floor,New York,10019,212-523-6491,http://WWW.AddictionInstituteNY.org,40.769732,-73.98732,1,,1,1,,1,1,,,,,,1,1,,,,,
Bridge Inc,East House,538 East 6th Street,,New York,10009,212-260-0950,,40.724518,-73.982309,,1,,1,,1,,,,,,,1,1,1,,,,1
Bellevue Hospital Center,Detoxification Service/20 South,462 1st Avenue,,New York,10016,212-562-4623,,40.739378,-73.975625,1,,1,1,,1,,,,,,,1,1,,1,,1,
New York Psychotherapy Counseling Ctr,NYPCC Queens Adult Home Clinic Trt,8020 45th Avenue,,Elmhurst,11373,718-478-2900,http://www.nypcc.org,40.741254,-73.883939,,1,1,1,,,,,,,,,,1,1,,,,
Saint Marks Institute for,Mental Health/DBA Unitas,57 Saint Marks Place,,New York,10003,212-982-3470,,40.728307,-73.986378,,,1,1,,1,,,,,,1,1,1,1,1,,,
NYC/HHC Queens Hospital Center,Behavioral Health,82-68 164th Street,Suite 1,Jamaica,11432,718-883-4027,,40.717145,-73.803488,,1,1,1,,1,,,,1,,1,1,1,1,1,,1,
NYC/HHC Kings County Hospital Center,Behav Healthcare Psych Inpt Servs,410 Winthrop Street,Building R,Brooklyn,11203,718-245-8814,http://www.nyc.gov/kchc,40.657316,-73.946568,,,1,1,,1,,,,1,,1,1,1,1,1,,1,
South Beach Psychiatric Center,Bensonhurst OP Clinic/Bklyn ACT Team,8620 18th Avenue,,Brooklyn,11214,718-256-8818,,40.606906,-74.003425,,1,1,1,,1,,,,,,,1,1,1,,,,
JGB MH and Mental Retardation Servs,,15 West 65 Street,,New York,10023,212-769-6345,http://www.guildhealth.org,40.772534,-73.980382,,,1,1,,1,,,,,,1,1,1,1,1,,,
Community Healthcare Network,Caribbean House Health Center,1167 Nostrand Avenue,,Brooklyn,11225,718-778-0198,http://www.chnnyc.org,40.658971,-73.950167,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,,
Astor Servs for Children and Families,Highbridge Clinic,1419 Shakespeare Avenue,First Floor,Bronx,10452,718-732-7080,http://www.astorservices.org,40.842562,-73.921155,,1,,1,,1,1,,,1,,1,,,,1,1,,
Union Settlement Association Inc,James Weldon Johnson Counseling Center,2089 Third Avenue,,New York,10029,212-828-6144,http://www.unionsettlement.org,40.797687,-73.940216,,1,1,1,,1,1,,,1,,1,1,1,1,1,,,
Transitional Services for New York Inc,Outpatient Service Center,90-27 Supthin Boulevard,5th Floor,Jamaica,11435,718-526-8400-187,http://www.tsiny.org,40.702054,-73.807996,,1,1,1,,1,,,,,,,1,1,1,,,,
Interfaith Medical Center Inc,Behavioral Health Services,1545 Atlantic Avenue,,Brooklyn,11213,718-613-4000x4120,http://www.interfaithmedical.com/checksite/index.php,40.678211,-73.937578,,1,1,1,,1,1,1,,1,,,1,1,1,,1,1,
New York Therapeutic Communities Inc,,162-24 Jamaica Avenue,,Jamaica,11432,212-971-6033,http://www.staynout.org,40.704361,-73.797556,1,,1,1,,1,,,,,,1,,1,,1,,,
United Bronx Parents Inc (UBP),Chemical Dependency Outpatient Servs,966 Prospect Avenue,2nd Floor,Bronx,10459,718-617-6060,http://www.acacianetwork.org,40.822815,-73.899827,1,,1,1,,1,,,1,,,,1,1,,1,,,
Project Hospitality Inc OP,,14 Slosson Terrace,1st Floor,Staten Island,10301,718-273-8409x218,http://www.projecthospitality.org,40.639548,-74.076226,1,,,1,,,,,,,,,1,1,,,,,
Mount Sinai Roosevelt Hospital,CARES/CAPA,432 West 58th Street,9th Floor,New York,10019,212-523-7233,http://www.childfamilyinstituteny.org,40.768955,-73.986357,,,,1,,1,,,,,,1,,1,,1,,,
Montefiore Medical Center/MSU,Wakefield Division Detox Services,600 East 233 Street,,Bronx,10466,718-920-9974,http://www.montefiore.org,40.894246,-73.860923,1,,1,1,,1,,,,,,,1,1,,1,,1,
Beth Israel Medical Center,MMTP Clinic 1E,429 2nd Avenue,1st Floor,New York,10010,212-726-6800,http://www.wehealny.org/services/psychiatry/index.asp,40.739149,-73.980275,1,,,1,,,,,,,,1,1,1,,,,,
Lower Eastside Service Center,Short Stay Methadone Residence,7 Gouverneur Slip East,,New York,10002,212-566-7590,http://www.lesc.org,40.710978,-73.983033,1,,,1,,,,,,1,1,,1,1,,,,1,1
Kaleidoscope Clinic OTP,,119-121 West 124th Street,"B, 2nd and 3rd Floors",New York,10027,212-932-2810,http://www.startny.org,40.807609,-73.946888,1,,,1,,,,,,,,,1,1,,,,,
Parallax Center Inc,Outpatient Services,145 East 32nd Street,6th Floor,New York,10016,212-779-9207,http://www.parallaxcenter.com,40.745084,-73.980041,1,,,1,,1,1,1,,1,1,,1,1,,1,1,,
Payne Whitney Manhattan/CDTP,,425 East 61st Street,PH 13,New York,10065,212-821-0883,,40.760468,-73.959247,,1,1,1,,,,,,,,,1,1,,,,,
Staten Island University Hospital,(SIUH) Partial Hospitalization Program,450 Seaview Avenue,,Staten Island,10305,718-226-9000-6552,,40.584023,-74.087798,,1,1,1,,1,,,,,,,1,1,1,,,,
Odyssey House Inc,Manor Family Center Program,219 East 121st Street,,New York,10035,212-987-5128,http://www.odysseyhouseinc.org,40.800883,-73.936481,1,,,1,,,,,1,,,,1,1,,,,,1
Hamilton Madison House,Asian American Recovery Services,253 South Street,2nd Floor,New York,10002,212-720-4520-9531,http://www.hamiltonmadisonhouse.org/,40.710852,-73.982449,1,,1,1,,1,,,,,,,1,1,,1,,,
Bronx/Lebanon Hospital Center,Psychiatric Inpatient Service,1265 Franklin Avenue,,Bronx,10456,718-901-8883,http://www.bronxcare.org/,40.831154,-73.903041,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Institute for Community Living Inc,Highland Park Center,2581 Atlantic Avenue,,Brooklyn,11207,718-495-6700,http://iclinc.net,40.675951,-73.899204,,1,1,1,,,,,,,,1,1,1,1,,,,
South Beach Psychiatric Center,Baltic Street OP Clinic,250 Baltic Street,,Brooklyn,11201,718-855-3131,,40.686089,-73.994739,,1,1,1,,1,,,,,,,1,1,1,1,,,
Bronx/Lebanon Hospital Center,Childrens Services,406 East 176th Street,,Bronx,10457,718-901-6888,http://www.bronxcare.org/,40.846532,-73.901104,,1,,1,,1,1,,,1,,1,,,,1,,,
Services for the UnderServed,SUS/Wellness Works Mental Hlth Clinic,1125 Fulton Street,2nd Floor,Brooklyn,11238,347-226-9025,http://www.sus.org,40.681565,-73.956668,,1,1,1,,1,1,,,,,,1,1,1,,,,
Flushing Hospital Medical Center,Behavioral Health Services/OP,45th Avenue at Parsons Boulevard,,Flushing,11355,718-670-4416,http://www.flushinghospital.org/,40.755433,-73.81532,,1,1,1,,1,,,,,,1,1,1,1,1,,,
New York Presbyterian Hospital,School Based Clinic PS 46,2987 8th Avenue,Room 310,New York,10039,212-690-5911,http://www.nyp.org,40.831382,-73.936343,,1,1,1,,1,1,,,,,1,1,,,1,1,,
New York Presbyterian Hospital,School Based Clinic PS 132,185 Wadsworth Avenue,Room 360,New York,10033,212-927-7857,http://www.nyp.org,40.850643,-73.934179,,1,1,1,,1,1,,,,,1,1,,,1,1,,
Interborough Developmental and,Consultation Ctr Inc/Canarsie Csl Ctr,9413 Flatlands Avenue,,Brooklyn,11236,718-272-1600,http://www.interborough.org,40.642495,-73.903076,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Richmond University Medical Center,Behavioral Health,75 Vanderbilt Avenue,Bayley Seton Campus,Staten Island,10304,718-818-5692,,40.622576,-74.075613,,,1,1,,1,,,,1,,,1,1,,,,1,
New York University Medical Center,,550 1st Avenue,,New York,10016,212-725-9105,http://psych.med.nyu.edu/patient-care/inpatient-services,40.743345,-73.974079,,1,1,1,,1,,,,,,,,1,1,1,,1,
South Beach Psychiatric Center,South Richmond/OP and Day Treatment,777 Seaview Avenue,,Staten Island,10305,718-667-2855,,40.582822,-74.078663,,,1,1,,1,,,,,,,1,1,1,1,,,
HELP PSI Inc,,803 Sterling Place,,Brooklyn,11216,718-681-8700-6204,http://www.helppsi.org,40.672721,-73.951751,,,,1,,1,1,,,1,,,1,1,,,,,
Samaritan Daytop Village,Outpatient,2614-16 Halperin Avenue,,Bronx,10461,718-518-9007,http://www.daytop.org,40.842954,-73.843873,1,,,1,,1,,,,,,1,,1,,1,,,
Lower Eastside Service Center,Su Casa Mtar,7 Gouverneur Slip East,,New York,10002,212-566-6820,http://www.lesc.org,40.711047,-73.983259,1,,,1,,1,,,,,,,1,1,,,,,1
St Vincent Hosp/Div St Joseph Med Ctr,Saint Martin de Porres Location,480 Alabama Avenue,,Brooklyn,11207,718-485-3400-103,,40.664073,-73.897099,1,,,1,,,,,1,1,,,1,1,,,,,
YMCA of Greater New York,,285 Vanderbilt Avenue,,Staten Island,10304,718-981-4382,http://www.ymcanyc.org/si-counseling,40.618185,-74.080681,1,,,1,,1,,,,,,1,1,1,,1,,,
Promesa Inc,Inpatient Rehabilitation,1776 Clay Avenue,2nd Floor,Bronx,10457,718-299-1100-7599,,40.846171,-73.904316,1,,1,1,,1,,,,1,,1,1,1,,1,,,1
Brooklyn Center for,Psychotherapy Inc,300 Flatbush Avenue,,Brooklyn,11217,718-622-2000,http://www.bcp300.com/,40.678226,-73.973604,,1,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
Jewish Board of Family/Childrens Servs,Break Free Counseling Center,2020 Coney Island Avenue,,Brooklyn,11223,718-676-4280,http://www.jbfcs.com,40.608036,-73.962354,,,1,1,,1,1,,,,,1,1,,,1,,,
East NY Diagnostic and,Treatment Center Behavioral Health,2094 Pitkin Avenue,,Brooklyn,11207,718-240-0600,,40.671727,-73.895218,,1,1,1,,1,1,1,,,,1,1,1,1,,1,,
HHC/Bellevue Hospital,CD/OP Clinic,462 1st Avenue and 27th Street,Administration Bldg 2nd Floor Room 201,New York,10016,212-562-4487,http://www.med.nyu.edu/substanceabuse,40.739396,-73.976695,1,,1,1,,1,,,,,,,1,1,,1,,,
Community Access,East Village Access,242 East 2nd Street,,New York,10009,212-780-9008-7204,http://communityaccess.org,40.721568,-73.981787,,1,1,1,,,,,,,,,1,1,1,,,,
Community Assoc of Progressive,Dominicans Inc,3940 Broadway,Floor 2,New York,10032,212-781-5500,http://www.acdp.org/,40.839317,-73.940452,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Safe Horizon Inc,Safe Horizon Counseling Center,50 Court Street,Suite 901,Brooklyn,11201,347-328-8110,http://www.safehorizon.org,40.69242,-73.991328,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Mount Sinai Medical Center,Adoles Health Ctr/Mental Hlth Clinic,312 East 94th Street,Suite 320,New York,10128,212-423-2900,,40.782606,-73.94724,,1,,1,,1,1,1,,1,,1,1,,,1,1,,
William F Ryan Community Health Center,Ryan Center Annex,801 Amsterdam Avenue,,New York,10025,212-769-7200,http://www.ryancenter.org,40.796227,-73.968603,,1,1,1,,1,,,,,,1,1,1,1,,,,
Institute for Community Living Inc,Central Brooklyn ACT Team,2384 Atlantic Avenue,Fourth Floor,Brooklyn,11233,718-495-0920-20700,http://iclinc.org,40.675724,-73.90581,,1,1,1,,1,,,,,,,1,1,1,1,,,
Brooklyn Hospital Center,9B Detox Unit,121 Dekalb Avenue,,Brooklyn,11201,718-250-8900,http://www.tbh.org/,40.689886,-73.977705,1,,1,1,,1,1,1,1,1,1,,1,1,,1,1,1,
New York Presbyterian Hospital,Weill Cornell Center Inpatient Program,525 East 68th Street,Greenburg 11 North,New York,10065,212-746-4293,http://www.NYP.org\psychiatry,40.764295,-73.955296,,1,1,1,,1,1,1,,1,,,1,1,1,1,1,1,
Odyssey House Inc,Family ReEntry Program,1328 Clinton Avenue,,Bronx,10456,718-378-8995,http://www.odysseyhouseinc.org,40.8320012546439,-73.9002221023826,1,,,1,,,,,,,,,1,1,,,,,1
Educational Alliance Inc,Pride Site II/DA Inpt Rehab Prog,25 Avenue D,,New York,10009,646-395-4400,http://www.edalliance.org,40.720993,-73.978356,1,,,1,,,1,1,,1,1,,1,1,,1,1,,1
SCAN/NY Making Choices Treatment Ctr,Chemical Dependency Outpatient,1377 Jerome Avenue,,Bronx,10452,718-293-2230,http://www.scanny.org,40.839932,-73.918453,1,,,1,,1,,,1,,1,1,,1,,1,,,
UNITAS OP,,57 Saint Marks Place,1st 2nd and 3rd Floors,New York,10003,212-982-3470,http://www.unitas-nyc.org,40.728307,-73.986378,1,,1,1,,1,,,,,1,,1,1,,1,,,
Counseling Service of EDNY,Young Adult Program,163-18 Jamaica Avenue,Suite 502,Jamaica,11432,718-658-0010-11,http://www.csedny.org,40.70465,-73.796115,,,,1,,1,1,1,1,1,1,,1,1,,1,1,,
Montefiore Medical Center (SATP),New Directions Recovery Center,2058 Jerome Avenue,,Bronx,10467,718-920-4582,http://www.montefiore.org,40.854165,-73.907037,1,,,1,,1,,,,,,,1,1,,1,,,
The Resource Training Center Inc,Resource Counseling Center Inc OP,449 39th Street,2nd and 4th Floors,Brooklyn,11232,718-871-2400,http://www.ResourceCounselingNY.org,40.651987,-74.004662,1,,,1,,1,,,,,,1,,1,,1,,,
Narco Freedom Inc,Bridge Plaza OTP,37-18 34th Street,1st Floor,Long Island City,11101,718-786-1012,http://www.narcofreedom.com,40.753285,-73.929142,1,,,1,,,,,,,,,1,1,,,,,
LI Jewish Med Ctr Zucker Hillside,Hospital/Adult Day,75-59 263rd Street,,Glen Oaks,11004,718-470-8130,https://www.northshorelij.com/find-care/locations/zucker-hillside-hospital,40.750708,-73.711823,,1,1,1,,1,,,,,,,1,1,,1,,,
Creedmoor Psychiatric Center On Site,Clinic at Park Inn Adult Home,115-02 Ocean Promenade,,Rockaway Park,11694,718-474-1609,,40.578272,-73.835685,,1,1,1,,1,,,,,,,1,1,1,,,,
Lifeline Center for Child,Dev Inc,80-09 Winchester Boulevard,,Queens Village,11427,718-740-4300,http://www.LifelineCenter.org,40.73861,-73.732903,,1,,1,,1,,,,,,1,,,,,,,
NYC/HHC Gouverneur Hosp D T Ctr SNF,Sylvia Del Villard CDTP,540 East 13th Street,,New York,10009,212-387-7400,http://www.clementecenter.org/services.html,40.72894,-73.979264,,1,,1,,1,,,,,,1,1,1,1,1,,,
Paul J Cooper Center for Human Servs,Outpatient Alc/Substance Abuse Program,510 Gates Avenue,,Brooklyn,11216,718-346-5900-200,http://www.pauljcooper.org,40.686787,-73.94563,,,1,1,,1,1,1,1,1,1,,1,1,,1,1,,
Staten Island University Hospital,Chemical Dependency Rehab Unit,375 Seguine Avenue,,Staten Island,10309,718-226-2260,http://www.siuh.edu,40.517314,-74.196872,1,,1,1,,1,,,,,,,1,1,,,,1,
Lenox Hill Hospital,Outpatient Center for Mental Health,210 East 64th Street,4th Floor,New York,10065,212-434-3365,,40.764171,-73.963316,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Institute for Family Health,The Center for Counseling,2590 Frisby Avenue,,Bronx,10461,718-239-1610,http://www.institute2000.org,40.841571,-73.844252,,,1,1,,1,1,1,,1,,1,1,1,1,1,1,,
JASA,Geriatric Mental Health Outreach Servs,1 Fordham Plaza,Room 908,Bronx,10458,718-365-4044,http://www.jasa.org,40.86064,-73.890228,,1,1,1,,1,,,,,,,,1,1,1,,,
New Horizon Counseling Center Inc,NH Counseling/Far Rockaway Clinic,720 Beach 20th Street,Ground Floor,Far Rockaway,11691,718-327-7002,http://www.nhcc.us,40.5995,-73.75407,,1,1,1,,1,,,,,,1,1,1,1,1,,,
Childrens Aid Society Inc,Dunlevy Milbank Center,14-32 West 118th Street,,New York,10026,212-369-8339,,40.802378,-73.946823,,,,1,,1,1,,,,,1,1,,,,1,,
Coney Island Hospital,Department of Behavioral Health,2601 Ocean Parkway,,Brooklyn,11235,718-616-5309,http://www.coneyislandhospital.com/,40.585492,-73.965584,,1,1,1,,1,,,,,,1,1,1,1,1,,1,
Upper Manhattan Mental Health Center,ABLE Halfway House/SA,2009 3rd Avenue,,New York,10029,212-348-4660,http://www.bowencsc.org,40.794247,-73.942381,1,,,1,,,,,,,,,1,1,,,,,1
TRI Center Inc,Drug Abuse Treatment/New York,2488 Grand Concourse Street,,Bronx,10458,(718) 584-7204,http://www.tricenter.com,40.862136049262,-73.8971348568778,1,,,1,,1,1,,1,1,1,,1,1,,,,,
Bliss Poston the Second Wind,Chemical Dependency Outpatient,246 5th Avenue,Suite 500,New York,10001,212-481-1055,http://www.thesecondwind.com,40.744752,-73.987813,1,,1,1,,1,,,,,,,1,1,,,,,
Bedford/Stuyvesant Alc Trt Center,Holoman Halfway House,722 Myrtle Avenue,3rd Floor,Brooklyn,11205,(718) 636-4211,,40.6948066598804,-73.9543035402308,1,,1,1,,,,,,,,,1,1,,1,,,1
